Year,Month,DayofMonth,DayOfWeek,FlightDate,FlightNum,OriginAirportID,OriginCityName,OriginState,OriginStateName,DestAirportID,DestCityName,DestState,DestStateName,DepTime,DepDelayMinutes,ArrTime,ArrDelayMinutes,AirTime,Distance
2017,1,7,6,07-01-17,556,15304,"Tampa, FL",FL,Florida,14107,"Phoenix, AZ",AZ,Arizona,1807,42,2045,44,258,1788
2017,1,8,7,08-01-17,556,15304,"Tampa, FL",FL,Florida,14107,"Phoenix, AZ",AZ,Arizona,1933,128,2154,105,231,1788
2017,1,1,7,01-01-17,557,11057,"Charlotte, NC",NC,North Carolina,14771,"San Francisco, CA",CA,California,1455,0,1742,2,321,2296
2017,1,2,1,02-01-17,557,11057,"Charlotte, NC",NC,North Carolina,14771,"San Francisco, CA",CA,California,1535,40,1823,43,324,2296
2017,1,3,2,03-01-17,557,11057,"Charlotte, NC",NC,North Carolina,14771,"San Francisco, CA",CA,California,1553,58,1910,90,352,2296
2017,1,4,3,04-01-17,557,11057,"Charlotte, NC",NC,North Carolina,14771,"San Francisco, CA",CA,California,1458,3,1757,17,341,2296
2017,1,5,4,05-01-17,557,11057,"Charlotte, NC",NC,North Carolina,14771,"San Francisco, CA",CA,California,1452,0,1756,16,343,2296
2017,1,6,5,06-01-17,557,11057,"Charlotte, NC",NC,North Carolina,14771,"San Francisco, CA",CA,California,1630,95,1938,118,344,2296
2017,1,2,1,02-01-17,557,14027,"West Palm Beach/Palm Beach, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1229,26,1419,21,85,590
2017,1,3,2,03-01-17,557,14027,"West Palm Beach/Palm Beach, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1201,0,1346,0,88,590
2017,1,4,3,04-01-17,557,14027,"West Palm Beach/Palm Beach, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1159,0,1354,0,93,590
2017,1,5,4,05-01-17,557,14027,"West Palm Beach/Palm Beach, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1204,1,1352,0,93,590
2017,1,6,5,06-01-17,557,14027,"West Palm Beach/Palm Beach, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1227,24,1416,18,87,590
2017,1,1,7,01-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1318,3,1929,9,218,1849
2017,1,2,1,02-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1405,50,2007,47,210,1849
2017,1,3,2,03-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1310,0,1851,0,199,1849
2017,1,4,3,04-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1331,16,1908,0,196,1849
2017,1,5,4,05-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1313,0,1850,0,197,1849
2017,1,6,5,06-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1308,0,1919,0,202,1849
2017,1,7,6,07-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1309,0,1908,0,199,1849
2017,1,8,7,08-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1311,0,1938,18,214,1849
2017,1,9,1,09-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1338,0,2000,15,220,1849
2017,1,10,2,10-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1339,0,1930,0,207,1849
2017,1,11,3,11-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1334,0,1936,0,219,1849
2017,1,12,4,12-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1340,0,1942,0,215,1849
2017,1,13,5,13-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1341,0,1939,0,216,1849
2017,1,14,6,14-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1334,0,1947,2,226,1849
2017,1,15,7,15-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1341,0,1933,0,210,1849
2017,1,16,1,16-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1336,0,1928,0,209,1849
2017,1,17,2,17-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1335,0,1945,0,214,1849
2017,1,18,3,18-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1338,0,1933,0,213,1849
2017,1,19,4,19-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1337,0,1937,0,210,1849
2017,1,20,5,20-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1339,0,1935,0,204,1849
2017,1,21,6,21-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1343,0,1911,0,191,1849
2017,1,22,7,22-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1342,0,1940,0,203,1849
2017,1,23,1,23-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1344,1,1922,0,197,1849
2017,1,24,2,24-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1351,8,1928,0,200,1849
2017,1,25,3,25-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1420,37,1958,13,202,1849
2017,1,26,4,26-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1338,0,1915,0,193,1849
2017,1,27,5,27-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1339,0,1914,0,194,1849
2017,1,28,6,28-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1334,0,1917,0,196,1849
2017,1,29,7,29-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1337,0,1943,0,221,1849
2017,1,30,1,30-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1350,7,2003,18,219,1849
2017,1,31,2,31-01-17,558,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1341,0,1943,0,221,1849
2017,1,1,7,01-01-17,558,14747,"Seattle, WA",WA,Washington,14107,"Phoenix, AZ",AZ,Arizona,1803,583,2155,586,133,1107
2017,1,2,1,02-01-17,558,14747,"Seattle, WA",WA,Washington,14107,"Phoenix, AZ",AZ,Arizona,,,,,,1107
2017,1,3,2,03-01-17,558,14747,"Seattle, WA",WA,Washington,14107,"Phoenix, AZ",AZ,Arizona,814,0,1213,4,141,1107
2017,1,4,3,04-01-17,558,14747,"Seattle, WA",WA,Washington,14107,"Phoenix, AZ",AZ,Arizona,900,40,1233,24,136,1107
2017,1,5,4,05-01-17,558,14747,"Seattle, WA",WA,Washington,14107,"Phoenix, AZ",AZ,Arizona,827,7,1216,7,137,1107
2017,1,6,5,06-01-17,558,14747,"Seattle, WA",WA,Washington,14107,"Phoenix, AZ",AZ,Arizona,812,0,1155,0,133,1107
2017,1,7,6,07-01-17,558,14747,"Seattle, WA",WA,Washington,14107,"Phoenix, AZ",AZ,Arizona,814,0,1205,0,142,1107
2017,1,8,7,08-01-17,558,14747,"Seattle, WA",WA,Washington,14107,"Phoenix, AZ",AZ,Arizona,814,0,1211,2,148,1107
2017,1,2,1,02-01-17,559,10721,"Boston, MA",MA,Massachusetts,11057,"Charlotte, NC",NC,North Carolina,1254,3,1516,0,128,728
2017,1,3,2,03-01-17,559,10721,"Boston, MA",MA,Massachusetts,11057,"Charlotte, NC",NC,North Carolina,1255,4,1511,0,120,728
2017,1,4,3,04-01-17,559,10721,"Boston, MA",MA,Massachusetts,11057,"Charlotte, NC",NC,North Carolina,1253,2,1522,2,128,728
2017,1,5,4,05-01-17,559,10721,"Boston, MA",MA,Massachusetts,11057,"Charlotte, NC",NC,North Carolina,1249,0,1517,0,121,728
2017,1,6,5,06-01-17,559,10721,"Boston, MA",MA,Massachusetts,11057,"Charlotte, NC",NC,North Carolina,1303,12,1544,24,133,728
2017,1,2,1,02-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1644,25,1831,32,64,449
2017,1,3,2,03-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1732,73,1923,84,70,449
2017,1,4,3,04-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1615,0,1748,0,69,449
2017,1,5,4,05-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1616,0,1742,0,69,449
2017,1,6,5,06-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1636,17,1819,20,63,449
2017,1,7,6,07-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1658,39,1827,28,68,449
2017,1,9,1,09-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1632,2,1803,0,72,449
2017,1,10,2,10-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1631,1,1809,0,68,449
2017,1,11,3,11-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1629,0,1807,0,69,449
2017,1,12,4,12-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1641,11,1826,16,69,449
2017,1,13,5,13-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1630,0,1811,1,67,449
2017,1,14,6,14-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1628,0,1808,0,64,449
2017,1,15,7,15-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1624,0,1800,0,69,449
2017,1,16,1,16-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1629,0,1812,2,70,449
2017,1,17,2,17-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1627,0,1811,1,66,449
2017,1,18,3,18-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1913,163,2041,151,68,449
2017,1,19,4,19-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1625,0,1802,0,69,449
2017,1,20,5,20-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1623,0,1753,0,63,449
2017,1,21,6,21-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1646,16,1829,19,74,449
2017,1,22,7,22-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1652,22,1820,10,66,449
2017,1,23,1,23-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1645,15,1844,34,71,449
2017,1,24,2,24-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1630,0,1813,3,73,449
2017,1,25,3,25-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1624,0,1806,0,68,449
2017,1,26,4,26-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1628,0,1759,0,71,449
2017,1,27,5,27-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1636,6,1801,0,67,449
2017,1,28,6,28-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1629,0,1758,0,67,449
2017,1,29,7,29-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1624,0,1746,0,66,449
2017,1,30,1,30-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1631,1,1800,0,72,449
2017,1,31,2,31-01-17,559,11057,"Charlotte, NC",NC,North Carolina,14100,"Philadelphia, PA",PA,Pennsylvania,1626,0,1752,0,65,449
2017,1,1,7,01-01-17,560,11278,"Washington, DC",VA,Virginia,14107,"Phoenix, AZ",AZ,Arizona,652,0,1026,2,301,1979
2017,1,2,1,02-01-17,560,11278,"Washington, DC",VA,Virginia,14107,"Phoenix, AZ",AZ,Arizona,656,0,1030,6,296,1979
2017,1,3,2,03-01-17,560,11278,"Washington, DC",VA,Virginia,14107,"Phoenix, AZ",AZ,Arizona,655,0,1017,0,295,1979
2017,1,4,3,04-01-17,560,11278,"Washington, DC",VA,Virginia,14107,"Phoenix, AZ",AZ,Arizona,718,18,1100,36,307,1979
2017,1,5,4,05-01-17,560,11278,"Washington, DC",VA,Virginia,14107,"Phoenix, AZ",AZ,Arizona,810,70,1204,100,311,1979
2017,1,6,5,06-01-17,560,11278,"Washington, DC",VA,Virginia,14107,"Phoenix, AZ",AZ,Arizona,658,0,1029,5,301,1979
2017,1,7,6,07-01-17,560,11278,"Washington, DC",VA,Virginia,14107,"Phoenix, AZ",AZ,Arizona,655,0,1033,9,286,1979
2017,1,8,7,08-01-17,560,11278,"Washington, DC",VA,Virginia,14107,"Phoenix, AZ",AZ,Arizona,901,121,1222,118,286,1979
2017,1,1,7,01-01-17,560,11298,"Dallas/Fort Worth, TX",TX,Texas,11278,"Washington, DC",VA,Virginia,1701,16,2030,0,129,1192
2017,1,2,1,02-01-17,560,11298,"Dallas/Fort Worth, TX",TX,Texas,11278,"Washington, DC",VA,Virginia,1648,3,2020,0,137,1192
2017,1,3,2,03-01-17,560,11298,"Dallas/Fort Worth, TX",TX,Texas,11278,"Washington, DC",VA,Virginia,1656,11,2026,0,134,1192
2017,1,4,3,04-01-17,560,11298,"Dallas/Fort Worth, TX",TX,Texas,11278,"Washington, DC",VA,Virginia,1641,0,2022,0,134,1192
2017,1,5,4,05-01-17,560,11298,"Dallas/Fort Worth, TX",TX,Texas,11278,"Washington, DC",VA,Virginia,1643,0,2007,0,125,1192
2017,1,6,5,06-01-17,560,11298,"Dallas/Fort Worth, TX",TX,Texas,11278,"Washington, DC",VA,Virginia,1731,46,2108,38,137,1192
2017,1,7,6,07-01-17,560,11298,"Dallas/Fort Worth, TX",TX,Texas,11278,"Washington, DC",VA,Virginia,1653,8,2032,2,136,1192
2017,1,8,7,08-01-17,560,11298,"Dallas/Fort Worth, TX",TX,Texas,11278,"Washington, DC",VA,Virginia,1639,0,2026,0,145,1192
2017,1,14,6,14-01-17,560,11298,"Dallas/Fort Worth, TX",TX,Texas,14107,"Phoenix, AZ",AZ,Arizona,1624,0,1756,0,129,868
2017,1,21,6,21-01-17,560,11298,"Dallas/Fort Worth, TX",TX,Texas,14107,"Phoenix, AZ",AZ,Arizona,1654,24,1903,54,136,868
2017,1,28,6,28-01-17,560,11298,"Dallas/Fort Worth, TX",TX,Texas,14107,"Phoenix, AZ",AZ,Arizona,1716,46,1826,17,111,868
2017,1,1,7,01-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1238,53,1549,41,106,868
2017,1,2,1,02-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1142,0,1450,0,100,868
2017,1,3,2,03-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1139,0,1450,0,97,868
2017,1,4,3,04-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1202,17,1511,3,103,868
2017,1,5,4,05-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1206,21,1516,8,100,868
2017,1,6,5,06-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1157,12,1505,0,103,868
2017,1,7,6,07-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1151,6,1508,0,107,868
2017,1,8,7,08-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1217,32,1532,24,111,868
2017,1,9,1,09-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1146,1,1500,0,107,868
2017,1,10,2,10-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1141,0,1458,0,101,868
2017,1,11,3,11-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1140,0,1444,0,103,868
2017,1,12,4,12-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1144,0,1502,0,107,868
2017,1,13,5,13-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1145,0,1516,3,114,868
2017,1,14,6,14-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1148,3,1516,3,113,868
2017,1,15,7,15-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1145,0,1511,0,127,868
2017,1,16,1,16-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1144,0,1508,0,109,868
2017,1,17,2,17-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1143,0,1511,0,112,868
2017,1,18,3,18-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1146,1,1506,0,110,868
2017,1,19,4,19-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1139,0,1451,0,106,868
2017,1,20,5,20-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1141,0,1513,0,110,868
2017,1,21,6,21-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1153,8,1448,0,97,868
2017,1,22,7,22-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1138,0,1452,0,100,868
2017,1,23,1,23-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1508,203,1814,181,99,868
2017,1,24,2,24-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1139,0,1439,0,100,868
2017,1,25,3,25-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1212,27,1518,5,101,868
2017,1,26,4,26-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1212,27,1519,6,97,868
2017,1,27,5,27-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1146,1,1450,0,101,868
2017,1,28,6,28-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1141,0,1516,3,126,868
2017,1,29,7,29-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1142,0,1501,0,116,868
2017,1,30,1,30-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1141,0,1506,0,109,868
2017,1,31,2,31-01-17,560,14107,"Phoenix, AZ",AZ,Arizona,11298,"Dallas/Fort Worth, TX",TX,Texas,1139,0,1459,0,110,868
2017,1,1,7,01-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1328,38,1549,29,59,370
2017,1,2,1,02-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1301,11,1520,0,50,370
2017,1,3,2,03-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1255,5,1523,3,53,370
2017,1,4,3,04-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1250,0,1512,0,55,370
2017,1,5,4,05-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1309,19,1539,19,53,370
2017,1,6,5,06-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1244,0,1515,0,55,370
2017,1,7,6,07-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1305,15,1527,7,54,370
2017,1,8,7,08-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1253,3,1524,4,54,370
2017,1,9,1,09-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1348,60,1610,50,54,370
2017,1,10,2,10-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1249,1,1513,0,58,370
2017,1,11,3,11-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1245,0,1506,0,55,370
2017,1,12,4,12-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1245,0,1516,0,58,370
2017,1,13,5,13-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1246,0,1519,0,61,370
2017,1,14,6,14-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1242,0,1506,0,63,370
2017,1,15,7,15-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1302,14,1537,17,67,370
2017,1,16,1,16-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1325,37,1545,25,62,370
2017,1,17,2,17-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1241,0,1527,7,63,370
2017,1,21,6,21-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1242,0,1457,0,54,370
2017,1,22,7,22-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1312,24,1529,9,48,370
2017,1,23,1,23-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1825,337,2052,332,55,370
2017,1,24,2,24-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1240,0,1512,0,56,370
2017,1,25,3,25-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1258,10,1517,0,56,370
2017,1,26,4,26-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1247,0,1513,0,56,370
2017,1,27,5,27-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1241,0,1506,0,58,370
2017,1,28,6,28-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1242,0,1519,0,67,370
2017,1,29,7,29-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1354,66,1612,52,61,370
2017,1,30,1,30-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1313,25,1529,9,56,370
2017,1,31,2,31-01-17,561,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,1241,0,1507,0,57,370
2017,1,1,7,01-01-17,561,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1701,35,2249,21,212,1849
2017,1,2,1,02-01-17,561,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1619,0,2221,0,215,1849
2017,1,3,2,03-01-17,561,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1624,0,2159,0,191,1849
2017,1,4,3,04-01-17,561,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1623,0,2157,0,197,1849
2017,1,5,4,05-01-17,561,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1639,13,2212,0,198,1849
2017,1,6,5,06-01-17,561,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1616,0,2159,0,208,1849
2017,1,7,6,07-01-17,561,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1623,0,2215,0,204,1849
2017,1,8,7,08-01-17,561,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1912,166,59,151,204,1849
2017,1,9,1,09-01-17,561,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1742,72,3,91,231,1849
2017,1,11,3,11-01-17,561,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1621,0,2219,0,216,1849
2017,1,12,4,12-01-17,561,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1624,0,2227,0,218,1849
2017,1,13,5,13-01-17,561,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1626,0,2225,0,219,1849
2017,1,14,6,14-01-17,561,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1622,0,2246,14,228,1849
2017,1,15,7,15-01-17,561,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1630,0,2233,1,215,1849
2017,1,16,1,16-01-17,561,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1638,8,2226,0,213,1849
2017,1,18,3,18-01-17,561,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1624,0,2213,0,209,1849
2017,1,19,4,19-01-17,561,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1637,7,2238,6,219,1849
2017,1,20,5,20-01-17,561,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1632,2,2219,0,205,1849
2017,1,21,6,21-01-17,561,14107,"Phoenix, AZ",AZ,Arizona,13204,"Orlando, FL",FL,Florida,1624,0,2202,0,198,1849
